wl (m),tx (fraction),refractive index
4.369e-07,0.502795
4.3695e-07,0.494755
4.37e-07,0.495238
4.3705e-07,0.492119
4.371e-07,0.486875
4.3715e-07,0.481587
4.372e-07,0.477165
4.3725e-07,0.47351
4.373e-07,0.462672
4.3735e-07,0.457544
4.374e-07,0.448763
4.3745e-07,0.442442
4.375e-07,0.438064
4.3755e-07,0.427672
4.376e-07,0.419272
4.3765e-07,0.410891
4.377e-07,0.400975
4.3775e-07,0.392626
4.378e-07,0.382668
4.3785e-07,0.370373
4.379e-07,0.36133
4.3795e-07,0.349544
4.38e-07,0.340795
4.3805e-07,0.330446
4.381e-07,0.321569
4.3815e-07,0.308647
4.382e-07,0.297575
4.3825e-07,0.290056
4.383e-07,0.276542
4.3835e-07,0.267649
4.384e-07,0.259088
4.3845e-07,0.247426
4.385e-07,0.238556
4.3855e-07,0.229858
4.386e-07,0.219902
4.3865e-07,0.209044
4.387e-07,0.199858
4.3875e-07,0.193121
4.388e-07,0.184266
4.3885e-07,0.176282
4.389e-07,0.170621
4.3895e-07,0.162265
4.39e-07,0.155423
4.3905e-07,0.150033
4.391e-07,0.142341
4.3915e-07,0.136279
4.392e-07,0.130607
4.3925e-07,0.123558
4.393e-07,0.12004
4.3935e-07,0.113985
4.394e-07,0.109376
4.3945e-07,0.104251
4.395e-07,0.099857
4.3955e-07,0.09512
4.396e-07,0.091296
4.3965e-07,0.088193
4.397e-07,0.083903
4.3975e-07,0.080051
4.398e-07,0.07687
4.3985e-07,0.073827
4.399e-07,0.070104
4.3995e-07,0.067231
4.4e-07,0.064319
4.4005e-07,0.062112
4.401e-07,0.059087
4.4015e-07,0.05736
4.402e-07,0.054898
4.4025e-07,0.052694
4.403e-07,0.050289
4.4035e-07,0.048103
4.404e-07,0.046436
4.4045e-07,0.044758
4.405e-07,0.042866
4.4055e-07,0.041191
4.406e-07,0.040184
4.4065e-07,0.038407
4.407e-07,0.036629
4.4075e-07,0.03475
4.408e-07,0.034316
4.4085e-07,0.032774
4.409e-07,0.031611
4.4095e-07,0.029998
4.41e-07,0.029001
4.4105e-07,0.028335
4.411e-07,0.027241
4.4115e-07,0.026622
4.412e-07,0.025566
4.4125e-07,0.024415
4.413e-07,0.023995
4.4135e-07,0.02287
4.414e-07,0.022489
4.4145e-07,0.021451
4.415e-07,0.020601
4.4155e-07,0.019981
4.416e-07,0.019429
4.4165e-07,0.018575
4.417e-07,0.01777
4.4175e-07,0.01744
4.418e-07,0.016963
4.4185e-07,0.016373
4.419e-07,0.016153
4.4195e-07,0.015421
4.42e-07,0.014892
4.4205e-07,0.014674
4.421e-07,0.013763
4.4215e-07,0.01365
4.422e-07,0.013121
4.4225e-07,0.012787
4.423e-07,0.012383
4.4235e-07,0.011983
4.424e-07,0.011693
4.4245e-07,0.011332
4.425e-07,0.011144
4.4255e-07,0.01087
4.426e-07,0.010553
4.4265e-07,0.010163
4.427e-07,0.009856
4.4275e-07,0.009666
4.428e-07,0.009404
4.4285e-07,0.00912
4.429e-07,0.008885
4.4295e-07,0.008705
4.43e-07,0.008329
4.4305e-07,0.008415
4.431e-07,0.007987
4.4315e-07,0.007899
4.432e-07,0.007661
4.4325e-07,0.007404
4.433e-07,0.007218
4.4335e-07,0.006912
4.434e-07,0.006907
4.4345e-07,0.006763
4.435e-07,0.006455
4.4355e-07,0.006394
4.436e-07,0.006121
4.4365e-07,0.005959
4.437e-07,0.005851
4.4375e-07,0.005875
4.438e-07,0.005739
4.4385e-07,0.005337
4.439e-07,0.005386
4.4395e-07,0.005312
4.44e-07,0.005194
4.4405e-07,0.005035
4.441e-07,0.004896
4.4415e-07,0.004774
4.442e-07,0.004503
4.4425e-07,0.004556
4.443e-07,0.00453
4.4435e-07,0.004423
4.444e-07,0.004115
4.4445e-07,0.004176
4.445e-07,0.004125
4.4455e-07,0.004057
4.446e-07,0.003877
4.4465e-07,0.003841
4.447e-07,0.003726
4.4475e-07,0.003474
4.448e-07,0.003598
4.4485e-07,0.00338
4.449e-07,0.003392
4.4495e-07,0.003307
4.45e-07,0.003294
4.4505e-07,0.003298
4.451e-07,0.00316
4.4515e-07,0.003197
4.452e-07,0.002956
4.4525e-07,0.003001
4.453e-07,0.002952
4.4535e-07,0.002881
4.454e-07,0.002865
4.4545e-07,0.002773
4.455e-07,0.00274
4.4555e-07,0.002676
4.456e-07,0.002555
4.4565e-07,0.002631
4.457e-07,0.002578
4.4575e-07,0.002557
4.458e-07,0.00251
